"MSSubClass","MSZoning","LotArea","Street","LotShape","LandContour","Utilities","LotConfig","LandSlope","Neighborhood","Condition1","Condition2","BldgType","HouseStyle","OverallQual","OverallCond","YearRemodAdd","RoofStyle","RoofMatl","Exterior1st","Exterior2nd","MasVnrType","MasVnrArea","ExterQual","ExterCond","Foundation","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","BsmtFinType2","BsmtFinSF2","BsmtUnfSF","TotalBsmtSF","Heating","HeatingQC","CentralAir","Electrical","LowQualFinSF","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","KitchenQual","Functional","Fireplaces","GarageType","GarageFinish","GarageArea","GarageQual","PavedDrive","WoodDeckSF","OpenPorchSF","EnclosedPorch","X3SsnPorch","ScreenPorch","PoolArea","MiscVal","MoSold","YrSold","SaleType","SaleCondition"
"60","RL",13474,"Pave","Reg","Lvl","AllPub","Inside","Gtl","SawyerW","Feedr","Norm","1Fam","2Story",7,5,1991,"Gable","CompShg","HdBoard","Plywood","BrkFace",246,"Gd","TA","CBlock","Gd","TA","No","ALQ","Unf",0,0,700,"GasA","Gd","Y","SBrkr",0,1,0,2,1,4,1,"Gd","Typ",1,"Attchd","RFn",746,"TA","Y",127,44,224,0,0,0,0,6,2007,"WD","Normal"
"50","RM",7920,"Pave","IR1","Lvl","AllPub","Inside","Gtl","IDOTRR","Artery","Norm","1Fam","1.5Fin",6,7,1950,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","Fa","CBlock","TA","TA","No","Unf","Unf",0,319,319,"GasA","TA","Y","FuseA",0,0,0,1,0,3,1,"Fa","Typ",0,"Detchd","Unf",0,"TA","N",0,144,0,0,0,0,0,3,2008,"WD","Normal"
"30","RL",12342,"Pave","IR1","Lvl","AllPub","Inside","Gtl","Edwards","Norm","Norm","1Fam","1Story",4,5,1950,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","CBlock","TA","TA","No","BLQ","Unf",0,599,861,"GasA","Ex","Y","SBrkr",0,0,0,1,0,1,1,"TA","Typ",0,"Detchd","Unf",539,"TA","Y",158,0,0,0,0,0,0,3,2009,"WD","Normal"
"20","RL",12378,"Pave","IR1","Lvl","AllPub","Inside","Gtl","NridgHt","Norm","Norm","1Fam","1Story",9,5,2004,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Ex","TA","Gd","GLQ","Unf",0,622,1896,"GasA","Ex","Y","SBrkr",0,1,0,2,0,3,1,"Ex","Typ",3,"Attchd","Fin",708,"TA","Y",208,175,0,0,0,0,0,11,2006,"WD","Normal"
"60","RL",7685,"Pave","IR1","Lvl","AllPub","Inside","Gtl","Gilbert","Norm","Norm","1Fam","2Story",6,5,1994,"Gable","CompShg","HdBoard","HdBoard","BrkFace",112,"TA","TA","PConc","Gd","TA","No","ALQ","Unf",0,179,697,"GasA","Gd","Y","SBrkr",0,0,0,2,1,3,1,"Gd","Typ",1,"Attchd","Fin",420,"TA","Y",190,63,0,0,0,0,0,5,2006,"WD","Normal"
"20","RL",8000,"Pave","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",6,6,2002,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","Gd","CBlock","TA","TA","No","ALQ","Unf",0,292,972,"GasA","Ex","Y","SBrkr",0,1,0,1,0,2,1,"TA","Typ",1,"Detchd","Unf",240,"TA","Y",0,0,0,0,0,0,0,5,2009,"WD","Normal"
"190","RM",7800,"Pave","Reg","Lvl","AllPub","Inside","Gtl","OldTown","Artery","Norm","2fmCon","1.5Fin",5,7,1950,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","CBlock","Gd","TA","Mn","Rec","Unf",0,286,793,"GasA","TA","Y","SBrkr",0,1,0,1,0,3,1,"TA","Typ",1,"Detchd","Unf",410,"TA","Y",0,0,0,0,271,0,0,5,2006,"WD","Normal"
"20","RL",215245,"Pave","IR3","Low","AllPub","Inside","Sev","Timber","Norm","Norm","1Fam","1Story",7,5,1965,"Hip","CompShg","BrkFace","BrkFace","None",0,"TA","TA","CBlock","Gd","TA","Gd","ALQ","Rec",820,80,2136,"GasW","TA","Y","SBrkr",0,2,0,2,0,3,1,"TA","Typ",2,"Attchd","RFn",513,"TA","Y",0,0,0,0,0,0,0,6,2009,"WD","Normal"
"70","RM",9600,"Pave","Reg","Lvl","AllPub","Inside","Gtl","OldTown","Norm","Norm","1Fam","2Story",7,7,1990,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","BrkTil","TA","Gd","No","LwQ","Unf",0,712,728,"GasA","Ex","Y","SBrkr",0,0,1,1,1,3,1,"Ex","Typ",1,"Detchd","Unf",546,"Fa","Y",0,0,234,0,0,0,0,8,2006,"WD","Normal"
"60","RL",7795,"Pave","IR1","Lvl","AllPub","Inside","Gtl","Gilbert","Norm","Norm","1Fam","2Story",7,5,2005,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","No","GLQ","Unf",0,291,716,"GasA","Ex","Y","SBrkr",0,1,0,2,1,3,1,"Gd","Typ",1,"Attchd","Fin",432,"TA","Y",100,51,0,0,0,0,0,7,2009,"WD","Normal"
"60","RL",13005,"Pave","IR1","Lvl","AllPub","Corner","Gtl","NWAmes","Norm","Norm","1Fam","2Story",7,7,1980,"Gable","CompShg","CemntBd","CmentBd","BrkFace",278,"Gd","TA","CBlock","Gd","TA","No","GLQ","Unf",0,153,845,"GasA","TA","Y","SBrkr",0,1,0,2,1,4,1,"Ex","Typ",1,"Attchd","RFn",484,"TA","Y",288,195,0,0,0,0,0,8,2009,"WD","Normal"
"60","FV",9000,"Pave","Reg","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Norm","1Fam","2Story",8,5,2006,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","Av","Unf","Unf",0,1088,1088,"GasA","Ex","Y","SBrkr",0,0,0,2,1,3,1,"Gd","Typ",1,"Attchd","RFn",1025,"TA","Y",208,46,0,0,0,0,0,12,2007,"WD","Normal"
"60","RL",9900,"Pave","Reg","Low","AllPub","Inside","Mod","NoRidge","Norm","Norm","1Fam","2Story",7,5,1993,"Gable","CompShg","HdBoard","HdBoard","BrkFace",256,"Gd","TA","PConc","Gd","TA","Gd","GLQ","Unf",0,360,1347,"GasA","Ex","Y","SBrkr",0,1,0,2,1,4,1,"Gd","Typ",1,"Attchd","RFn",656,"TA","Y",340,60,144,0,0,0,0,4,2009,"WD","Normal"
"80","RL",14115,"Pave","Reg","Lvl","AllPub","Inside","Gtl","NWAmes","Norm","Norm","1Fam","SLvl",7,5,1980,"Gable","CompShg","Plywood","Plywood","BrkFace",225,"TA","TA","CBlock","Gd","TA","Av","GLQ","Unf",0,336,1372,"GasA","TA","Y","SBrkr",0,1,0,2,0,3,1,"TA","Typ",2,"Attchd","Unf",588,"TA","Y",233,48,0,0,0,0,0,6,2009,"WD","Normal"
"60","RL",16259,"Pave","Reg","Lvl","AllPub","Corner","Gtl","NridgHt","Norm","Norm","1Fam","2Story",9,5,2006,"Gable","CompShg","VinylSd","VinylSd","Stone",370,"TA","TA","PConc","Ex","Gd","Av","Unf","Unf",0,1249,1249,"GasA","Ex","Y","SBrkr",0,0,0,3,1,4,1,"Gd","Typ",0,"Attchd","RFn",840,"TA","Y",240,154,0,0,0,0,0,9,2006,"New","Partial"
"60","RL",12099,"Pave","IR1","Lvl","AllPub","Inside","Gtl","NridgHt","Norm","Norm","1Fam","2Story",8,5,2004,"Gable","CompShg","VinylSd","VinylSd","BrkFace",388,"Gd","TA","PConc","Ex","TA","Av","GLQ","Unf",0,166,1136,"GasA","Ex","Y","SBrkr",0,1,0,2,1,4,1,"Gd","Typ",1,"BuiltIn","Fin",872,"TA","Y",184,154,0,0,0,0,0,6,2007,"WD","Normal"
"60","RL",10380,"Pave","IR1","Lvl","AllPub","Inside","Gtl","SawyerW","Norm","Norm","1Fam","2Story",7,5,1987,"Gable","CompShg","Plywood","Plywood","BrkFace",172,"Gd","TA","CBlock","TA","TA","Gd","LwQ","ALQ",1474,0,1502,"GasA","Ex","Y","SBrkr",0,1,0,2,1,4,1,"Gd","Typ",1,"Attchd","Fin",576,"TA","Y",201,96,0,0,0,0,0,8,2007,"WD","Normal"
"20","RM",5820,"Pave","Reg","Lvl","AllPub","Inside","Gtl","OldTown","Norm","Norm","1Fam","1Story",3,8,2005,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","Gd","CBlock","TA","TA","No","ALQ","Unf",0,906,1162,"GasA","Ex","Y","SBrkr",0,1,0,1,0,3,1,"TA","Typ",0,"Attchd","Unf",220,"Fa","Y",142,98,0,0,0,0,0,7,2006,"WD","Normal"
"80","RL",11275,"Pave","Reg","Lvl","AllPub","Corner","Gtl","NAmes","PosN","Norm","1Fam","SLvl",7,7,2007,"Mansard","WdShake","Wd Sdng","Wd Sdng","BrkFace",300,"Gd","Gd","CBlock","Gd","TA","No","Unf","Unf",0,710,710,"GasA","Ex","Y","SBrkr",0,0,0,2,1,5,1,"Gd","Typ",1,"BuiltIn","Fin",564,"TA","Y",240,0,0,0,0,0,0,6,2010,"WD","Normal"
"45","RM",5000,"Pave","Reg","Lvl","AllPub","Inside","Gtl","IDOTRR","RRAe","Norm","1Fam","1.5Unf",5,6,1950,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","CBlock","TA","TA","Av","BLQ","Unf",0,604,720,"GasA","Po","N","FuseF",0,0,0,1,0,2,1,"TA","Typ",0,"Detchd","Unf",360,"TA","Y",0,0,244,0,0,0,0,12,2007,"WD","Normal"
"120","RL",10846,"Pave","IR1","Lvl","AllPub","CulDSac","Gtl","Veenker","Norm","Norm","TwnhsE","1Story",8,5,1993,"Gable","CompShg","BrkFace","BrkFace","None",0,"Gd","TA","PConc","Gd","TA","Gd","GLQ","Unf",0,100,1719,"GasA","Ex","Y","SBrkr",0,2,0,1,1,1,1,"Gd","Typ",2,"Attchd","Fin",473,"TA","Y",122,30,0,0,0,0,0,5,2008,"Con","Normal"
"20","RL",11600,"Pave","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",6,5,1960,"Hip","CompShg","Wd Sdng","Wd Sdng","BrkFace",175,"TA","TA","CBlock","TA","TA","No","Rec","Unf",0,818,1383,"GasA","TA","Y","SBrkr",0,0,0,1,1,3,1,"TA","Typ",0,"Attchd","RFn",292,"TA","Y",0,45,0,0,0,0,0,4,2006,"WD","Normal"
"75","RL",11888,"Pave","IR1","Bnk","AllPub","Inside","Gtl","BrkSide","PosN","Norm","1Fam","2.5Unf",6,6,1994,"Gable","CompShg","Wd Sdng","Wd Shng","None",0,"TA","TA","BrkTil","TA","TA","No","Unf","Unf",0,844,844,"GasA","Gd","N","FuseA",0,0,0,2,0,5,1,"Gd","Typ",0,"Detchd","Unf",441,"TA","Y",0,60,268,0,0,0,0,7,2009,"WD","Normal"
"70","RM",6402,"Pave","Reg","Lvl","AllPub","Corner","Gtl","IDOTRR","Norm","Norm","1Fam","2Story",5,5,1950,"Gable","CompShg","Wd Sdng","Wd Shng","None",0,"TA","TA","PConc","TA","TA","Mn","Unf","Unf",0,596,596,"GasA","TA","N","SBrkr",0,0,0,1,0,3,1,"TA","Typ",0,"Detchd","Unf",189,"Fa","N",0,0,137,0,0,0,0,7,2009,"WD","Normal"
"90","RL",10624,"Pave","IR1","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","Duplex","1Story",5,4,1964,"Gable","CompShg","HdBoard","HdBoard","BrkFace",84,"TA","TA","CBlock","TA","TA","No","GLQ","Rec",264,1424,1728,"GasA","TA","Y","SBrkr",0,0,1,2,0,6,2,"TA","Typ",0,"Detchd","Unf",352,"TA","Y",155,0,0,0,0,0,0,11,2007,"WD","Normal"
"20","RL",8176,"Pave","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,6,1992,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","CBlock","TA","TA","No","Rec","Unf",0,210,1056,"GasA","Fa","Y","SBrkr",0,1,0,1,0,3,1,"TA","Typ",0,"Attchd","RFn",308,"TA","Y",0,0,0,0,0,0,0,8,2007,"WD","Normal"
"20","RL",10655,"Pave","IR1","Lvl","AllPub","Inside","Gtl","NridgHt","Norm","Norm","1Fam","1Story",8,5,2004,"Gable","CompShg","VinylSd","VinylSd","BrkFace",296,"Gd","TA","PConc","Gd","TA","No","GLQ","Unf",479,1603,3206,"GasA","Ex","Y","SBrkr",0,1,0,2,0,3,1,"Gd","Typ",1,"Attchd","RFn",880,"TA","Y",0,0,0,0,0,0,0,10,2009,"WD","Normal"
"120","RM",8198,"Pave","Reg","Lvl","AllPub","FR3","Gtl","NridgHt","Norm","Norm","TwnhsE","1Story",7,5,2004,"Gable","CompShg","VinylSd","VinylSd","Stone",146,"Gd","TA","PConc","Gd","TA","Av","GLQ","Unf",0,638,1358,"GasA","Ex","Y","SBrkr",0,1,0,2,0,2,1,"Gd","Typ",1,"Attchd","RFn",484,"TA","Y",192,30,0,0,0,0,0,7,2008,"WD","Normal"
"60","RL",9042,"Pave","IR1","Lvl","AllPub","Inside","Gtl","Gilbert","Norm","Norm","1Fam","2Story",6,5,1998,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","PConc","Gd","TA","Gd","GLQ","Unf",0,115,943,"GasA","Gd","Y","SBrkr",0,1,0,2,1,3,1,"TA","Typ",2,"Attchd","Fin",472,"TA","Y",100,38,0,0,0,0,0,7,2008,"WD","Normal"
"190","RL",164660,"Grvl","IR1","HLS","AllPub","Corner","Sev","Timber","Norm","Norm","2fmCon","1.5Fin",5,6,1965,"Gable","CompShg","Plywood","Plywood","None",0,"TA","TA","CBlock","TA","TA","Gd","ALQ","BLQ",147,103,1499,"GasA","Ex","Y","SBrkr",0,2,0,2,0,3,1,"TA","Typ",2,"Attchd","Fin",529,"TA","Y",670,0,0,0,0,0,700,8,2008,"WD","Normal"
"20","RL",14157,"Pave","IR1","HLS","AllPub","Corner","Gtl","StoneBr","Norm","Norm","1Fam","1Story",9,5,2006,"Hip","CompShg","VinylSd","VinylSd","Stone",200,"Gd","TA","PConc","Ex","TA","Gd","GLQ","Unf",0,673,1922,"GasA","Ex","Y","SBrkr",0,1,0,2,0,3,1,"Gd","Typ",1,"Attchd","Fin",676,"TA","Y",178,51,0,0,0,0,0,7,2007,"WD","Normal"
"20","RL",9135,"Pave","Reg","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","1Story",7,5,2003,"Gable","CompShg","VinylSd","VinylSd","BrkFace",113,"Gd","TA","PConc","Gd","TA","Av","GLQ","Unf",0,726,1536,"GasA","Ex","Y","SBrkr",0,1,0,2,0,3,1,"Gd","Typ",0,"Attchd","RFn",532,"TA","Y",192,74,0,0,0,0,0,12,2008,"WD","Normal"
"20","RL",14145,"Pave","Reg","Lvl","AllPub","Corner","Gtl","NWAmes","Norm","Norm","1Fam","1Story",7,7,1998,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"Gd","TA","CBlock","Gd","TA","Mn","ALQ","Unf",0,995,1208,"GasA","Ex","Y","SBrkr",0,1,0,2,0,3,1,"Gd","Typ",0,"Attchd","RFn",440,"TA","Y",108,45,0,0,0,0,400,5,2006,"WD","Normal"
"20","RL",12400,"Pave","IR1","Lvl","AllPub","Inside","Gtl","NAmes","Feedr","Norm","1Fam","1Story",6,7,1998,"Hip","CompShg","Wd Sdng","Wd Sdng","BrkFace",176,"TA","TA","CBlock","TA","Fa","No","Rec","Unf",0,630,1215,"GasA","TA","Y","FuseA",0,0,0,1,0,3,1,"TA","Typ",0,"Attchd","Unf",297,"TA","Y",0,0,0,0,234,0,0,6,2009,"WD","Normal"
"60","RL",14191,"Pave","Reg","Lvl","AllPub","Inside","Gtl","Timber","Norm","Norm","1Fam","2Story",8,5,2002,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","No","Unf","Unf",0,967,967,"GasA","Ex","Y","SBrkr",0,0,0,2,1,4,1,"Gd","Typ",0,"Attchd","Fin",431,"TA","Y",135,0,0,0,0,0,0,4,2010,"WD","Normal"
"20","RH",8400,"Pave","Reg","Lvl","AllPub","Inside","Gtl","SawyerW","Feedr","Norm","1Fam","1Story",4,4,1950,"Gable","CompShg","Wd Sdng","AsbShng","None",0,"Fa","Fa","CBlock","TA","Fa","No","Unf","Unf",0,721,721,"GasA","Gd","Y","SBrkr",0,0,0,1,0,2,1,"TA","Typ",0,"CarPort","Unf",294,"TA","N",250,0,24,0,0,0,0,9,2009,"WD","Normal"
"90","RL",8544,"Pave","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","Duplex","1Story",3,4,1950,"Gable","CompShg","Stucco","Stucco","BrkFace",340,"TA","TA","Slab","TA","TA","No","Rec","Unf",0,0,0,"Wall","Fa","N","FuseA",0,0,0,2,0,2,2,"TA","Typ",0,"Detchd","Unf",400,"TA","Y",0,0,0,0,0,0,0,5,2006,"WD","Normal"
"120","RL",8849,"Pave","IR1","Lvl","AllPub","Inside","Gtl","NridgHt","Norm","Norm","TwnhsE","1Story",9,5,2005,"Hip","CompShg","MetalSd","MetalSd","BrkFace",616,"Ex","TA","PConc","Ex","TA","No","GLQ","Unf",0,1656,1684,"GasA","Ex","Y","SBrkr",0,0,0,2,0,2,1,"Ex","Typ",1,"Attchd","RFn",564,"TA","Y",495,72,0,0,0,0,0,7,2008,"WD","Normal"
"160","RM",2592,"Pave","Reg","Lvl","AllPub","Inside","Gtl","MeadowV","Norm","Norm","TwnhsE","2Story",5,3,1976,"Gable","CompShg","CemntBd","CmentBd","None",0,"TA","TA","CBlock","Gd","TA","No","Rec","BLQ",232,175,536,"GasA","TA","Y","SBrkr",0,0,0,1,1,3,1,"TA","Typ",0,"Attchd","Unf",336,"TA","Y",182,0,0,0,0,0,0,4,2010,"WD","Normal"
"50","RL",6435,"Pave","Reg","Lvl","AllPub","Inside","Gtl","BrkSide","RRAn","Norm","1Fam","1.5Fin",6,5,1950,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","BrkTil","TA","TA","No","Unf","Unf",0,972,972,"GasA","Gd","Y","SBrkr",0,0,0,1,0,3,1,"Fa","Typ",1,"Detchd","Unf",312,"TA","Y",0,0,0,0,0,0,0,10,2006,"WD","Normal"
"20","RL",12772,"Pave","IR1","Lvl","AllPub","CulDSac","Gtl","NAmes","Norm","Norm","1Fam","1Story",6,8,1998,"Hip","CompShg","MetalSd","MetalSd","None",0,"TA","Gd","CBlock","TA","TA","Mn","BLQ","Unf",0,460,958,"GasA","TA","Y","SBrkr",0,0,0,1,0,2,1,"TA","Typ",0,"Attchd","RFn",301,"TA","Y",0,0,0,0,0,0,15500,4,2007,"WD","Normal"
"20","RL",17600,"Pave","IR1","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",6,5,1960,"Gable","CompShg","Wd Sdng","Wd Sdng","BrkFace",30,"TA","TA","CBlock","TA","TA","No","BLQ","Unf",0,208,1478,"GasA","Ex","Y","FuseA",0,1,0,2,0,3,1,"TA","Typ",2,"Attchd","Unf",498,"TA","Y",0,40,0,0,0,0,0,12,2009,"WD","Normal"
"160","RL",2448,"Pave","Reg","Lvl","AllPub","Inside","Gtl","NridgHt","Norm","Norm","Twnhs","2Story",7,5,2004,"Gable","CompShg","VinylSd","Wd Shng","Stone",106,"Gd","TA","PConc","Gd","TA","No","GLQ","Unf",0,191,764,"GasA","Ex","Y","SBrkr",0,1,0,2,1,2,1,"Gd","Typ",0,"BuiltIn","RFn",474,"TA","Y",0,27,0,0,0,0,0,10,2008,"WD","Normal"
"60","RL",20431,"Pave","IR2","Lvl","AllPub","Inside","Gtl","NridgHt","Norm","Norm","1Fam","2Story",9,5,2006,"Hip","CompShg","CemntBd","CmentBd","BrkFace",870,"Ex","TA","PConc","Ex","TA","No","GLQ","Unf",0,438,1848,"GasA","Ex","Y","SBrkr",0,1,0,2,1,4,1,"Ex","Typ",2,"Attchd","Fin",706,"TA","Y",0,0,0,0,0,0,0,4,2006,"New","Partial"
"120","RL",7820,"Pave","IR1","Lvl","AllPub","Inside","Gtl","NridgHt","Norm","Norm","TwnhsE","1Story",9,5,2007,"Hip","CompShg","MetalSd","MetalSd","BrkFace",362,"Ex","TA","PConc","Ex","TA","No","Unf","Unf",0,1869,1869,"GasA","Ex","Y","SBrkr",0,0,0,2,0,2,1,"Ex","Typ",1,"Attchd","RFn",617,"TA","Y",210,54,0,0,0,0,0,12,2007,"New","Partial"
"120","RL",5271,"Pave","IR1","Low","AllPub","Inside","Mod","ClearCr","Norm","Norm","1Fam","1Story",7,5,1986,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","PConc","Gd","TA","Gd","GLQ","Unf",0,371,1453,"GasA","Gd","Y","SBrkr",0,1,0,1,1,2,1,"Gd","Typ",1,"Attchd","RFn",445,"TA","Y",0,80,0,0,184,0,0,12,2006,"WD","Abnorml"
"50","RL",9084,"Pave","Reg","Lvl","AllPub","Inside","Gtl","Edwards","Artery","Norm","1Fam","1.5Fin",5,6,1950,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","CBlock","TA","Fa","Mn","LwQ","Rec",380,0,616,"GasA","TA","N","SBrkr",0,0,1,1,0,3,1,"TA","Typ",0,"Detchd","Unf",200,"TA","Y",48,0,0,0,0,0,0,3,2008,"ConLw","Normal"
"30","RM",8520,"Pave","Reg","Lvl","AllPub","Inside","Gtl","OldTown","Norm","Norm","1Fam","1Story",6,8,2003,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","Gd","BrkTil","TA","TA","No","Unf","Unf",0,624,624,"GasA","Gd","Y","SBrkr",0,0,0,1,0,2,1,"TA","Typ",0,"Detchd","Unf",484,"TA","Y",106,0,0,0,0,0,0,5,2010,"WD","Normal"
"50","RL",8400,"Pave","Reg","Bnk","AllPub","Inside","Gtl","SWISU","Norm","Norm","1Fam","1.5Fin",6,5,2000,"Gable","CompShg","Wd Sdng","MetalSd","None",0,"TA","TA","CBlock","TA","TA","No","LwQ","Unf",0,552,940,"GasA","Ex","Y","SBrkr",0,0,0,1,0,2,1,"TA","Typ",2,"Attchd","Unf",240,"TA","Y",0,0,108,0,0,0,0,6,2006,"WD","Normal"
"20","RL",11249,"Pave","IR2","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","1Story",6,5,1995,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","Gd","PConc","Gd","Gd","No","ALQ","BLQ",544,322,1200,"GasA","Ex","Y","SBrkr",0,1,0,2,0,3,1,"Gd","Typ",0,"Attchd","RFn",521,"TA","Y",0,26,0,0,0,0,0,8,2007,"WD","Normal"
"20","RL",9248,"Pave","IR1","Lvl","AllPub","Inside","Gtl","Gilbert","Norm","Norm","1Fam","1Story",6,6,1992,"Gable","CompShg","HdBoard","HdBoard","BrkFace",106,"TA","TA","PConc","Gd","TA","No","GLQ","Unf",0,598,1158,"GasA","Gd","Y","SBrkr",0,1,0,2,0,3,1,"Gd","Typ",0,"Attchd","RFn",400,"TA","Y",120,26,0,0,0,0,0,7,2009,"WD","Normal"
"120","RM",4224,"Pave","Reg","Lvl","AllPub","Inside","Gtl","MeadowV","Norm","Norm","TwnhsE","1Story",5,5,1976,"Gable","CompShg","CemntBd","CmentBd","None",0,"TA","TA","PConc","Gd","TA","No","ALQ","Unf",0,268,1142,"GasA","TA","Y","SBrkr",0,1,0,1,1,3,1,"TA","Typ",1,"Attchd","Fin",528,"TA","Y",536,90,0,0,0,0,0,8,2007,"WD","Normal"
"80","RL",6930,"Pave","IR1","Lvl","AllPub","Inside","Gtl","ClearCr","Norm","Norm","1Fam","SLvl",5,4,1958,"Hip","CompShg","Wd Sdng","ImStucc","BrkFace",120,"TA","TA","CBlock","TA","TA","Av","BLQ","Rec",294,468,1062,"GasA","Ex","Y","FuseF",0,0,1,1,0,3,1,"Gd","Min2",0,"BuiltIn","Unf",288,"TA","Y",168,0,294,0,0,0,0,7,2006,"WD","Abnorml"
"60","RL",12011,"Pave","IR1","Lvl","AllPub","CulDSac","Gtl","NoRidge","Norm","Norm","1Fam","2Story",8,5,1998,"Gable","CompShg","VinylSd","VinylSd","BrkFace",530,"Gd","TA","PConc","Gd","TA","Av","GLQ","Unf",0,130,1086,"GasA","Ex","Y","SBrkr",0,1,0,2,1,3,1,"Gd","Typ",1,"Attchd","RFn",592,"TA","Y",208,75,0,0,374,0,0,6,2006,"WD","Normal"
"85","RL",7540,"Pave","IR1","Lvl","AllPub","CulDSac","Gtl","Mitchel","Norm","Norm","1Fam","SFoyer",6,6,1978,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","CBlock","Gd","TA","Av","GLQ","Unf",0,115,888,"GasA","Ex","Y","SBrkr",0,1,0,1,0,2,1,"TA","Typ",1,"Attchd","RFn",470,"TA","Y",0,0,0,0,192,0,0,6,2007,"WD","Normal"
"50","RL",9144,"Pave","Reg","Lvl","AllPub","Inside","Gtl","BrkSide","Norm","Norm","1Fam","1.5Fin",5,5,1982,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","CBlock","TA","TA","No","Rec","Unf",0,484,883,"GasA","Gd","Y","SBrkr",0,1,0,1,0,3,1,"TA","Typ",0,"Detchd","Unf",240,"TA","N",0,0,0,0,0,0,0,7,2008,"WD","Normal"
"85","RL",7301,"Pave","Reg","Lvl","AllPub","Corner","Gtl","Edwards","Norm","Norm","1Fam","SFoyer",7,5,2003,"Gable","CompShg","HdBoard","HdBoard","BrkFace",500,"Gd","TA","Slab","Gd","TA","Gd","GLQ","Unf",0,0,0,"GasA","Ex","Y","SBrkr",0,0,0,3,0,4,1,"Gd","Typ",1,"BuiltIn","RFn",672,"TA","Y",0,0,177,0,0,0,0,7,2009,"ConLD","Normal"
"160","RM",1680,"Pave","Reg","Lvl","AllPub","Inside","Gtl","BrDale","Norm","Norm","Twnhs","2Story",6,8,2007,"Gable","CompShg","HdBoard","HdBoard","BrkFace",510,"TA","TA","CBlock","TA","TA","No","ALQ","Unf",0,321,483,"GasA","Gd","Y","SBrkr",0,0,0,1,1,2,1,"Gd","Typ",0,"Detchd","Unf",264,"TA","Y",250,0,0,0,0,0,0,5,2009,"WD","Normal"
"60","RL",18800,"Pave","IR1","Lvl","AllPub","FR2","Gtl","NWAmes","Norm","Norm","1Fam","2Story",6,5,1976,"Gable","CompShg","HdBoard","HdBoard","BrkFace",120,"TA","TA","PConc","Gd","TA","Mn","GLQ","Unf",0,84,796,"GasA","TA","Y","SBrkr",0,1,0,2,1,3,1,"TA","Typ",1,"Attchd","Fin",566,"TA","Y",306,111,0,0,0,0,0,7,2006,"WD","Normal"
"70","RM",10690,"Pave","Reg","Lvl","AllPub","Inside","Gtl","IDOTRR","Norm","Norm","1Fam","2Story",5,7,1997,"Hip","CompShg","VinylSd","VinylSd","None",0,"TA","Gd","CBlock","TA","Fa","No","Rec","Unf",0,216,672,"GasA","Gd","Y","FuseA",0,0,0,1,0,3,1,"TA","Typ",0,"Detchd","Unf",468,"TA","Y",0,128,218,0,0,0,0,7,2009,"WD","Normal"
"20","RL",9500,"Pave","IR1","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",6,5,1963,"Gable","CompShg","Plywood","Plywood","BrkFace",247,"TA","TA","CBlock","Gd","TA","No","BLQ","Unf",0,785,1394,"GasA","Gd","Y","SBrkr",0,1,0,1,1,3,1,"TA","Typ",2,"Attchd","RFn",514,"TA","Y",0,76,0,0,185,0,0,7,2009,"WD","Normal"
